day,year,high,low,rain,snow,date,day_num,month_num,dow,dow_name,month
September 25,2023,66,58,0.09,0.0,2023-09-25,25,9,0,Monday,September
September 26,2023,63,58,0.02,0.0,2023-09-26,26,9,1,Tuesday,September
September 27,2023,70,55,0.0,0.0,2023-09-27,27,9,2,Wednesday,September
September 28,2023,65,56,0.06,0.0,2023-09-28,28,9,3,Thursday,September
September 29,2023,68,59,0.21,0.0,2023-09-29,29,9,4,Friday,September
September 30,2023,71,60,0.0,0.0,2023-09-30,30,9,5,Saturday,September
October 1,2023,81,60,0.0,0.0,2023-10-01,1,10,6,Sunday,October
October 2,2023,82,62,0.0,0.0,2023-10-02,2,10,0,Monday,October
October 3,2023,82,59,0.0,0.0,2023-10-03,3,10,1,Tuesday,October
October 4,2023,83,60,0.0,0.0,2023-10-04,4,10,2,Wednesday,October
October 5,2023,81,58,0.0,0.0,2023-10-05,5,10,3,Thursday,October
October 6,2023,80,66,0.0,0.0,2023-10-06,6,10,4,Friday,October
October 7,2023,73,54,0.01,0.0,2023-10-07,7,10,5,Saturday,October
October 8,2023,61,49,0.0,0.0,2023-10-08,8,10,6,Sunday,October
October 9,2023,64,48,0.02,0.0,2023-10-09,9,10,0,Monday,October
October 10,2023,68,50,0.0,0.0,2023-10-10,10,10,1,Tuesday,October
October 11,2023,71,49,0.0,0.0,2023-10-11,11,10,2,Wednesday,October
October 12,2023,73,50,0.0,0.0,2023-10-12,12,10,3,Thursday,October
October 13,2023,67,53,0.0,0.0,2023-10-13,13,10,4,Friday,October
October 14,2023,54,49,0.46,0.0,2023-10-14,14,10,5,Saturday,October
October 15,2023,62,49,0.01,0.0,2023-10-15,15,10,6,Sunday,October
October 16,2023,63,45,0.0,0.0,2023-10-16,16,10,0,Monday,October
October 17,2023,64,53,0.0,0.0,2023-10-17,17,10,1,Tuesday,October
October 18,2023,67,51,0.0,0.0,2023-10-18,18,10,2,Wednesday,October
October 19,2023,69,47,0.0,0.0,2023-10-19,19,10,3,Thursday,October
October 20,2023,70,57,0.07,0.0,2023-10-20,20,10,4,Friday,October
October 21,2023,66,54,0.0,0.0,2023-10-21,21,10,5,Saturday,October
October 22,2023,60,49,0.0,0.0,2023-10-22,22,10,6,Sunday,October
October 23,2023,63,46,0.0,0.0,2023-10-23,23,10,0,Monday,October
October 24,2023,69,43,0.0,0.0,2023-10-24,24,10,1,Tuesday,October
October 25,2023,76,48,0.0,0.0,2023-10-25,25,10,2,Wednesday,October
October 26,2023,80,51,0.0,0.0,2023-10-26,26,10,3,Thursday,October
October 27,2023,76,56,0.0,0.0,2023-10-27,27,10,4,Friday,October
October 28,2023,83,60,0.0,0.0,2023-10-28,28,10,5,Saturday,October
October 29,2023,68,57,0.01,0.0,2023-10-29,29,10,6,Sunday,October
October 30,2023,70,52,0.03,0.0,2023-10-30,30,10,0,Monday,October
October 31,2023,53,45,0.11,0.0,2023-10-31,31,10,1,Tuesday,October
November 1,2023,52,38,0.02,0.0,2023-11-01,1,11,2,Wednesday,November
November 2,2023,51,34,0.0,0.0,2023-11-02,2,11,3,Thursday,November
November 3,2023,59,37,0.0,0.0,2023-11-03,3,11,4,Friday,November
November 4,2023,59,40,0.0,0.0,2023-11-04,4,11,5,Saturday,November
November 5,2023,71,41,0.0,0.0,2023-11-05,5,11,6,Sunday,November
November 6,2023,63,43,0.0,0.0,2023-11-06,6,11,0,Monday,November
November 7,2023,65,52,0.0,0.0,2023-11-07,7,11,1,Tuesday,November
November 8,2023,56,43,0.0,0.0,2023-11-08,8,11,2,Wednesday,November
November 9,2023,72,44,0.0,0.0,2023-11-09,9,11,3,Thursday,November
November 10,2023,56,42,0.05,0.0,2023-11-10,10,11,4,Friday,November
November 11,2023,58,39,0.0,0.0,2023-11-11,11,11,5,Saturday,November
November 12,2023,50,36,0.0,0.0,2023-11-12,12,11,6,Sunday,November
November 13,2023,53,31,0.0,0.0,2023-11-13,13,11,0,Monday,November
November 14,2023,58,38,0.0,0.0,2023-11-14,14,11,1,Tuesday,November
November 15,2023,57,35,0.0,0.0,2023-11-15,15,11,2,Wednesday,November
November 16,2023,67,41,0.0,0.0,2023-11-16,16,11,3,Thursday,November
November 17,2023,69,40,0.0,0.0,2023-11-17,17,11,4,Friday,November
November 18,2023,58,40,0.0,0.0,2023-11-18,18,11,5,Saturday,November
November 19,2023,58,37,0.0,0.0,2023-11-19,19,11,6,Sunday,November
November 20,2023,49,35,0.0,0.0,2023-11-20,20,11,0,Monday,November
November 21,2023,54,36,1.08,0.0,2023-11-21,21,11,1,Tuesday,November
November 22,2023,59,50,0.73,0.0,2023-11-22,22,11,2,Wednesday,November
November 23,2023,54,43,0.0,0.0,2023-11-23,23,11,3,Thursday,November
November 24,2023,53,34,0.0,0.0,2023-11-24,24,11,4,Friday,November
November 25,2023,43,29,0.0,0.0,2023-11-25,25,11,5,Saturday,November
November 26,2023,52,33,0.87,0.0,2023-11-26,26,11,6,Sunday,November
November 27,2023,51,34,0.0,0.0,2023-11-27,27,11,0,Monday,November
November 28,2023,39,29,0.0,0.0,2023-11-28,28,11,1,Tuesday,November
November 29,2023,39,25,0.0,0.0,2023-11-29,29,11,2,Wednesday,November
November 30,2023,53,30,0.0,0.0,2023-11-30,30,11,3,Thursday,November
December 1,2023,49,35,0.42,0.0,2023-12-01,1,12,4,Friday,December
December 2,2023,53,45,0.0,0.0,2023-12-02,2,12,5,Saturday,December
December 3,2023,53,46,0.69,0.0,2023-12-03,3,12,6,Sunday,December
December 4,2023,52,38,0.0,0.0,2023-12-04,4,12,0,Monday,December
December 5,2023,46,35,0.0,0.0,2023-12-05,5,12,1,Tuesday,December
December 6,2023,42,34,0.0,0.0,2023-12-06,6,12,2,Wednesday,December
December 7,2023,42,30,0.01,0.0,2023-12-07,7,12,3,Thursday,December
December 8,2023,53,32,0.0,0.0,2023-12-08,8,12,4,Friday,December
December 9,2023,53,35,0.0,0.0,2023-12-09,9,12,5,Saturday,December
December 10,2023,63,46,1.66,0.0,2023-12-10,10,12,6,Sunday,December
December 11,2023,48,37,0.42,0.0,2023-12-11,11,12,0,Monday,December
December 12,2023,46,31,0.0,0.0,2023-12-12,12,12,1,Tuesday,December
December 13,2023,47,32,0.0,0.0,2023-12-13,13,12,2,Wednesday,December
December 14,2023,44,29,0.0,0.0,2023-12-14,14,12,3,Thursday,December
December 15,2023,57,32,0.0,0.0,2023-12-15,15,12,4,Friday,December
December 16,2023,58,34,0.0,0.0,2023-12-16,16,12,5,Saturday,December
December 17,2023,60,42,0.83,0.0,2023-12-17,17,12,6,Sunday,December
December 18,2023,62,41,2.19,0.0,2023-12-18,18,12,0,Monday,December
December 19,2023,42,30,0.0,0.0,2023-12-19,19,12,1,Tuesday,December
December 20,2023,46,29,0.0,0.0,2023-12-20,20,12,2,Wednesday,December
December 21,2023,47,34,0.0,0.0,2023-12-21,21,12,3,Thursday,December
December 22,2023,37,29,0.0,0.0,2023-12-22,22,12,4,Friday,December
December 23,2023,47,32,0.0,0.0,2023-12-23,23,12,5,Saturday,December
December 24,2023,50,39,0.01,0.0,2023-12-24,24,12,6,Sunday,December
December 25,2023,53,39,0.0,0.0,2023-12-25,25,12,0,Monday,December
December 26,2023,50,44,0.0,0.0,2023-12-26,26,12,1,Tuesday,December
December 27,2023,52,45,1.48,0.0,2023-12-27,27,12,2,Wednesday,December
December 28,2023,54,50,0.21,0.0,2023-12-28,28,12,3,Thursday,December
December 29,2023,54,42,0.0,0.0,2023-12-29,29,12,4,Friday,December
December 30,2023,47,37,0.0,0.0,2023-12-30,30,12,5,Saturday,December
December 31,2023,47,37,0.0,0.0,2023-12-31,31,12,6,Sunday,December
January 1,2024,47,37,0.0,0.0,2024-01-01,1,1,0,Monday,January
January 2,2024,44,32,0.0,0.0,2024-01-02,2,1,1,Tuesday,January
January 3,2024,45,29,0.0,0.0,2024-01-03,3,1,2,Wednesday,January
January 4,2024,45,29,0.0,0.0,2024-01-04,4,1,3,Thursday,January
January 5,2024,38,25,0.0,0.0,2024-01-05,5,1,4,Friday,January
January 6,2024,41,27,1.04,0.1,2024-01-06,6,1,5,Saturday,January
January 7,2024,43,37,0.05,0.0,2024-01-07,7,1,6,Sunday,January
January 8,2024,48,31,0.0,0.0,2024-01-08,8,1,0,Monday,January
January 9,2024,58,30,2.09,0.0,2024-01-09,9,1,1,Tuesday,January
January 10,2024,59,44,0.0,0.0,2024-01-10,10,1,2,Wednesday,January
January 11,2024,49,36,0.0,0.0,2024-01-11,11,1,3,Thursday,January
January 12,2024,51,32,0.37,0.0,2024-01-12,12,1,4,Friday,January
January 13,2024,59,34,0.37,0.0,2024-01-13,13,1,5,Saturday,January
January 14,2024,46,26,0.0,0.0,2024-01-14,14,1,6,Sunday,January
January 15,2024,29,25,0.19,1.5,2024-01-15,15,1,0,Monday,January
January 16,2024,30,19,0.23,1.8,2024-01-16,16,1,1,Tuesday,January
January 17,2024,25,14,0.0,0.0,2024-01-17,17,1,2,Wednesday,January
January 18,2024,32,21,0.0,0.0,2024-01-18,18,1,3,Thursday,January
January 19,2024,31,24,0.3,4.6,2024-01-19,19,1,4,Friday,January
January 20,2024,25,16,0.0,0.0,2024-01-20,20,1,5,Saturday,January
January 21,2024,33,21,0.0,0.0,2024-01-21,21,1,6,Sunday,January
January 22,2024,35,17,0.0,0.0,2024-01-22,22,1,0,Monday,January
January 23,2024,45,27,0.0,0.0,2024-01-23,23,1,1,Tuesday,January
January 24,2024,46,35,0.01,0.0,2024-01-24,24,1,2,Wednesday,January
January 25,2024,54,43,0.21,0.0,2024-01-25,25,1,3,Thursday,January
January 26,2024,51,45,0.16,0.0,2024-01-26,26,1,4,Friday,January
January 27,2024,53,42,0.0,0.0,2024-01-27,27,1,5,Saturday,January
January 28,2024,42,38,0.89,0.0,2024-01-28,28,1,6,Sunday,January
January 29,2024,42,36,0.0,0.0,2024-01-29,29,1,0,Monday,January
January 30,2024,39,34,0.0,0.0,2024-01-30,30,1,1,Tuesday,January
January 31,2024,43,36,0.0,0.0,2024-01-31,31,1,2,Wednesday,January
February 1,2024,49,30,0.0,0.0,2024-02-01,1,2,3,Thursday,February
February 2,2024,46,40,0.1,0.0,2024-02-02,2,2,4,Friday,February
February 3,2024,47,36,0.0,0.0,2024-02-03,3,2,5,Saturday,February
February 4,2024,50,31,0.0,0.0,2024-02-04,4,2,6,Sunday,February
February 5,2024,48,31,0.0,0.0,2024-02-05,5,2,0,Monday,February
February 6,2024,44,27,0.0,0.0,2024-02-06,6,2,1,Tuesday,February
February 7,2024,49,29,0.0,0.0,2024-02-07,7,2,2,Wednesday,February
February 8,2024,53,32,0.0,0.0,2024-02-08,8,2,3,Thursday,February
February 9,2024,57,39,0.0,0.0,2024-02-09,9,2,4,Friday,February
February 10,2024,55,40,0.0,0.0,2024-02-10,10,2,5,Saturday,February
February 11,2024,50,42,0.0,0.0,2024-02-11,11,2,6,Sunday,February
February 12,2024,50,40,0.1,0.0,2024-02-12,12,2,0,Monday,February
February 13,2024,42,33,0.75,0.6,2024-02-13,13,2,1,Tuesday,February
February 14,2024,40,31,0.0,0.0,2024-02-14,14,2,2,Wednesday,February
February 15,2024,41,26,0.0,0.0,2024-02-15,15,2,3,Thursday,February
February 16,2024,43,33,0.0,0.0,2024-02-16,16,2,4,Friday,February
February 17,2024,38,26,0.19,2.6,2024-02-17,17,2,5,Saturday,February
February 18,2024,45,25,0.0,0.0,2024-02-18,18,2,6,Sunday,February
February 19,2024,46,28,0.0,0.0,2024-02-19,19,2,0,Monday,February
February 20,2024,44,25,0.0,0.0,2024-02-20,20,2,1,Tuesday,February
February 21,2024,48,25,0.0,0.0,2024-02-21,21,2,2,Wednesday,February
February 22,2024,48,27,0.08,0.0,2024-02-22,22,2,3,Thursday,February
February 23,2024,48,40,0.0,0.0,2024-02-23,23,2,4,Friday,February
February 24,2024,44,28,0.05,0.0,2024-02-24,24,2,5,Saturday,February
February 25,2024,44,22,0.0,0.0,2024-02-25,25,2,6,Sunday,February
February 26,2024,58,31,0.0,0.0,2024-02-26,26,2,0,Monday,February
February 27,2024,65,36,0.11,0.0,2024-02-27,27,2,1,Tuesday,February
February 28,2024,63,42,0.11,0.0,2024-02-28,28,2,2,Wednesday,February
February 29,2024,43,32,0.0,0.0,2024-02-29,29,2,3,Thursday,February
March 1,2024,50,30,0.0,0.0,2024-03-01,1,3,4,Friday,March
March 2,2024,56,39,1.17,0.0,2024-03-02,2,3,5,Saturday,March
March 3,2024,66,42,0.0,0.0,2024-03-03,3,3,6,Sunday,March
March 4,2024,66,44,0.0,0.0,2024-03-04,4,3,0,Monday,March
March 5,2024,50,43,0.26,0.0,2024-03-05,5,3,1,Tuesday,March
March 6,2024,52,48,1.0,0.0,2024-03-06,6,3,2,Wednesday,March
March 7,2024,57,48,0.06,0.0,2024-03-07,7,3,3,Thursday,March
March 8,2024,57,40,0.0,0.0,2024-03-08,8,3,4,Friday,March
March 9,2024,51,40,1.16,0.0,2024-03-09,9,3,5,Saturday,March
March 10,2024,50,37,0.0,0.0,2024-03-10,10,3,6,Sunday,March
March 11,2024,55,39,0.0,0.0,2024-03-11,11,3,0,Monday,March
March 12,2024,68,41,0.0,0.0,2024-03-12,12,3,1,Tuesday,March
March 13,2024,73,42,0.0,0.0,2024-03-13,13,3,2,Wednesday,March
March 14,2024,77,45,0.0,0.0,2024-03-14,14,3,3,Thursday,March
March 15,2024,75,49,0.0,0.0,2024-03-15,15,3,4,Friday,March
March 16,2024,62,45,0.0,0.0,2024-03-16,16,3,5,Saturday,March
March 17,2024,64,49,0.0,0.0,2024-03-17,17,3,6,Sunday,March
March 18,2024,50,37,0.0,0.0,2024-03-18,18,3,0,Monday,March
March 19,2024,48,34,0.0,0.0,2024-03-19,19,3,1,Tuesday,March
March 20,2024,62,36,0.0,0.0,2024-03-20,20,3,2,Wednesday,March
March 21,2024,44,29,0.0,0.0,2024-03-21,21,3,3,Thursday,March
March 22,2024,46,29,0.0,0.0,2024-03-22,22,3,4,Friday,March
March 23,2024,52,32,3.09,0.0,2024-03-23,23,3,5,Saturday,March
March 24,2024,49,29,0.0,0.0,2024-03-24,24,3,6,Sunday,March
March 25,2024,55,34,0.0,0.0,2024-03-25,25,3,0,Monday,March
March 26,2024,60,38,0.0,0.0,2024-03-26,26,3,1,Tuesday,March
March 27,2024,50,43,0.33,0.0,2024-03-27,27,3,2,Wednesday,March
March 28,2024,51,45,0.07,0.0,2024-03-28,28,3,3,Thursday,March
March 29,2024,58,41,0.0,0.0,2024-03-29,29,3,4,Friday,March
March 30,2024,62,38,0.05,0.0,2024-03-30,30,3,5,Saturday,March
March 31,2024,60,45,0.0,0.0,2024-03-31,31,3,6,Sunday,March
April 1,2024,54,46,0.46,0.0,2024-04-01,1,4,0,Monday,April
April 2,2024,49,46,1.38,0.0,2024-04-02,2,4,1,Tuesday,April
April 3,2024,46,43,1.49,0.0,2024-04-03,3,4,2,Wednesday,April
April 4,2024,53,39,0.05,0.0,2024-04-04,4,4,3,Thursday,April
April 5,2024,53,41,0.0,0.0,2024-04-05,5,4,4,Friday,April
April 6,2024,56,41,0.0,0.0,2024-04-06,6,4,5,Saturday,April
April 7,2024,63,41,0.0,0.0,2024-04-07,7,4,6,Sunday,April
April 8,2024,66,36,0.0,0.0,2024-04-08,8,4,0,Monday,April
April 9,2024,79,45,0.0,0.0,2024-04-09,9,4,1,Tuesday,April
April 10,2024,74,53,0.0,0.0,2024-04-10,10,4,2,Wednesday,April
April 11,2024,74,53,0.05,0.0,2024-04-11,11,4,3,Thursday,April
April 12,2024,67,56,0.33,0.0,2024-04-12,12,4,4,Friday,April
April 13,2024,61,48,0.0,0.0,2024-04-13,13,4,5,Saturday,April
April 14,2024,76,45,0.01,0.0,2024-04-14,14,4,6,Sunday,April
April 15,2024,84,59,0.0,0.0,2024-04-15,15,4,0,Monday,April
April 16,2024,74,53,0.0,0.0,2024-04-16,16,4,1,Tuesday,April
April 17,2024,66,50,0.13,0.0,2024-04-17,17,4,2,Wednesday,April
April 18,2024,55,45,0.0,0.0,2024-04-18,18,4,3,Thursday,April
April 19,2024,57,44,0.0,0.0,2024-04-19,19,4,4,Friday,April
April 20,2024,71,49,0.1,0.0,2024-04-20,20,4,5,Saturday,April
April 21,2024,53,42,0.0,0.0,2024-04-21,21,4,6,Sunday,April
April 22,2024,63,39,0.0,0.0,2024-04-22,22,4,0,Monday,April
April 23,2024,69,40,0.0,0.0,2024-04-23,23,4,1,Tuesday,April
April 24,2024,72,52,0.0,0.0,2024-04-24,24,4,2,Wednesday,April
April 25,2024,61,44,0.0,0.0,2024-04-25,25,4,3,Thursday,April
April 26,2024,65,39,0.0,0.0,2024-04-26,26,4,4,Friday,April
April 27,2024,59,42,0.0,0.0,2024-04-27,27,4,5,Saturday,April
April 28,2024,81,50,0.13,0.0,2024-04-28,28,4,6,Sunday,April
April 29,2024,90,59,0.0,0.0,2024-04-29,29,4,0,Monday,April
April 30,2024,85,61,0.03,0.0,2024-04-30,30,4,1,Tuesday,April
May 1,2024,81,59,0.02,0.0,2024-05-01,1,5,2,Wednesday,May
May 2,2024,90,55,0.0,0.0,2024-05-02,2,5,3,Thursday,May
May 3,2024,69,49,0.0,0.0,2024-05-03,3,5,4,Friday,May
May 4,2024,57,48,0.24,0.0,2024-05-04,4,5,5,Saturday,May
May 5,2024,63,50,0.12,0.0,2024-05-05,5,5,6,Sunday,May
May 6,2024,73,59,0.0,0.0,2024-05-06,6,5,0,Monday,May
May 7,2024,82,61,0.0,0.0,2024-05-07,7,5,1,Tuesday,May
May 8,2024,88,66,0.02,0.0,2024-05-08,8,5,2,Wednesday,May
May 9,2024,74,58,0.02,0.0,2024-05-09,9,5,3,Thursday,May
May 10,2024,58,49,0.28,0.0,2024-05-10,10,5,4,Friday,May
May 11,2024,66,46,0.0,0.0,2024-05-11,11,5,5,Saturday,May
May 12,2024,56,48,0.1,0.0,2024-05-12,12,5,6,Sunday,May
May 13,2024,73,46,0.0,0.0,2024-05-13,13,5,0,Monday,May
May 14,2024,74,53,0.05,0.0,2024-05-14,14,5,1,Tuesday,May
May 15,2024,66,59,0.21,0.0,2024-05-15,15,5,2,Wednesday,May
May 16,2024,69,61,0.0,0.0,2024-05-16,16,5,3,Thursday,May
May 17,2024,68,60,0.0,0.0,2024-05-17,17,5,4,Friday,May
May 18,2024,66,56,0.12,0.0,2024-05-18,18,5,5,Saturday,May
May 19,2024,77,57,0.0,0.0,2024-05-19,19,5,6,Sunday,May
May 20,2024,78,53,0.0,0.0,2024-05-20,20,5,0,Monday,May
May 21,2024,84,58,0.0,0.0,2024-05-21,21,5,1,Tuesday,May
May 22,2024,88,61,0.0,0.0,2024-05-22,22,5,2,Wednesday,May
May 23,2024,80,69,0.1,0.0,2024-05-23,23,5,3,Thursday,May
May 24,2024,88,67,0.0,0.0,2024-05-24,24,5,4,Friday,May
May 25,2024,88,65,0.0,0.0,2024-05-25,25,5,5,Saturday,May
May 26,2024,88,68,0.0,0.0,2024-05-26,26,5,6,Sunday,May
May 27,2024,77,69,0.43,0.0,2024-05-27,27,5,0,Monday,May
May 28,2024,84,66,0.0,0.0,2024-05-28,28,5,1,Tuesday,May
May 29,2024,78,62,0.01,0.0,2024-05-29,29,5,2,Wednesday,May
May 30,2024,75,58,0.0,0.0,2024-05-30,30,5,3,Thursday,May
May 31,2024,77,55,0.0,0.0,2024-05-31,31,5,4,Friday,May
June 1,2024,84,55,0.0,0.0,2024-06-01,1,6,5,Saturday,June
June 2,2024,86,62,0.0,0.0,2024-06-02,2,6,6,Sunday,June
June 3,2024,87,71,0.19,0.0,2024-06-03,3,6,0,Monday,June
June 4,2024,89,67,0.0,0.0,2024-06-04,4,6,1,Tuesday,June
June 5,2024,85,66,1.87,0.0,2024-06-05,5,6,2,Wednesday,June
June 6,2024,87,72,0.06,0.0,2024-06-06,6,6,3,Thursday,June
June 7,2024,87,70,0.0,0.0,2024-06-07,7,6,4,Friday,June
June 8,2024,82,64,0.0,0.0,2024-06-08,8,6,5,Saturday,June
June 9,2024,82,66,0.0,0.0,2024-06-09,9,6,6,Sunday,June
June 10,2024,77,64,0.0,0.0,2024-06-10,10,6,0,Monday,June
June 11,2024,75,62,0.0,0.0,2024-06-11,11,6,1,Tuesday,June
June 12,2024,80,62,0.0,0.0,2024-06-12,12,6,2,Wednesday,June
June 13,2024,87,64,0.0,0.0,2024-06-13,13,6,3,Thursday,June
June 14,2024,90,69,0.02,0.0,2024-06-14,14,6,4,Friday,June
June 15,2024,84,65,0.0,0.0,2024-06-15,15,6,5,Saturday,June
June 16,2024,86,63,0.0,0.0,2024-06-16,16,6,6,Sunday,June
June 17,2024,89,66,0.0,0.0,2024-06-17,17,6,0,Monday,June
June 18,2024,91,72,0.0,0.0,2024-06-18,18,6,1,Tuesday,June
June 19,2024,90,71,0.0,0.0,2024-06-19,19,6,2,Wednesday,June
June 20,2024,91,71,0.0,0.0,2024-06-20,20,6,3,Thursday,June
June 21,2024,94,73,0.0,0.0,2024-06-21,21,6,4,Friday,June
June 22,2024,98,75,0.0,0.0,2024-06-22,22,6,5,Saturday,June
June 23,2024,98,75,0.37,0.0,2024-06-23,23,6,6,Sunday,June
June 24,2024,85,74,0.0,0.0,2024-06-24,24,6,0,Monday,June
June 25,2024,89,68,0.0,0.0,2024-06-25,25,6,1,Tuesday,June
June 26,2024,95,72,0.38,0.0,2024-06-26,26,6,2,Wednesday,June
June 27,2024,87,70,0.04,0.0,2024-06-27,27,6,3,Thursday,June
June 28,2024,82,65,0.0,0.0,2024-06-28,28,6,4,Friday,June
June 29,2024,88,66,0.38,0.0,2024-06-29,29,6,5,Saturday,June
June 30,2024,90,71,1.37,0.0,2024-06-30,30,6,6,Sunday,June
July 1,2024,82,63,0.0,0.0,2024-07-01,1,7,0,Monday,July
July 2,2024,86,65,0.0,0.0,2024-07-02,2,7,1,Tuesday,July
July 3,2024,85,65,0.0,0.0,2024-07-03,3,7,2,Wednesday,July
July 4,2024,91,69,0.0,0.0,2024-07-04,4,7,3,Thursday,July
July 5,2024,95,77,0.0,0.0,2024-07-05,5,7,4,Friday,July
July 6,2024,97,80,0.02,0.0,2024-07-06,6,7,5,Saturday,July
July 7,2024,95,76,0.02,0.0,2024-07-07,7,7,6,Sunday,July
July 8,2024,95,77,0.0,0.0,2024-07-08,8,7,0,Monday,July
July 9,2024,95,76,0.0,0.0,2024-07-09,9,7,1,Tuesday,July
July 10,2024,93,78,0.0,0.0,2024-07-10,10,7,2,Wednesday,July
July 11,2024,89,76,0.47,0.0,2024-07-11,11,7,3,Thursday,July
July 12,2024,80,73,0.66,0.0,2024-07-12,12,7,4,Friday,July
July 13,2024,91,74,0.0,0.0,2024-07-13,13,7,5,Saturday,July
July 14,2024,94,75,0.56,0.0,2024-07-14,14,7,6,Sunday,July
July 15,2024,97,77,0.0,0.0,2024-07-15,15,7,0,Monday,July
July 16,2024,98,74,0.21,0.0,2024-07-16,16,7,1,Tuesday,July
July 17,2024,95,75,0.0,0.0,2024-07-17,17,7,2,Wednesday,July
July 18,2024,86,74,0.0,0.0,2024-07-18,18,7,3,Thursday,July
July 19,2024,86,69,0.0,0.0,2024-07-19,19,7,4,Friday,July
July 20,2024,85,72,0.0,0.0,2024-07-20,20,7,5,Saturday,July
July 21,2024,88,70,0.0,0.0,2024-07-21,21,7,6,Sunday,July
July 22,2024,84,73,0.18,0.0,2024-07-22,22,7,0,Monday,July
July 23,2024,86,73,0.05,0.0,2024-07-23,23,7,1,Tuesday,July
July 24,2024,82,74,0.22,0.0,2024-07-24,24,7,2,Wednesday,July
July 25,2024,85,74,0.0,0.0,2024-07-25,25,7,3,Thursday,July
July 26,2024,85,68,0.0,0.0,2024-07-26,26,7,4,Friday,July
July 27,2024,89,69,0.0,0.0,2024-07-27,27,7,5,Saturday,July
July 28,2024,90,67,0.0,0.0,2024-07-28,28,7,6,Sunday,July
July 29,2024,87,72,0.0,0.0,2024-07-29,29,7,0,Monday,July
July 30,2024,86,75,0.0,0.0,2024-07-30,30,7,1,Tuesday,July
July 31,2024,91,74,0.05,0.0,2024-07-31,31,7,2,Wednesday,July
August 1,2024,97,76,0.0,0.0,2024-08-01,1,8,3,Thursday,August
August 2,2024,96,76,0.3,0.0,2024-08-02,2,8,4,Friday,August
August 3,2024,93,73,0.31,0.0,2024-08-03,3,8,5,Saturday,August
August 4,2024,85,74,0.16,0.0,2024-08-04,4,8,6,Sunday,August
August 5,2024,94,75,0.0,0.0,2024-08-05,5,8,0,Monday,August
August 6,2024,91,71,1.39,0.0,2024-08-06,6,8,1,Tuesday,August
August 7,2024,82,68,0.23,0.0,2024-08-07,7,8,2,Wednesday,August
August 8,2024,79,68,1.1,0.0,2024-08-08,8,8,3,Thursday,August
August 9,2024,86,77,0.2,0.0,2024-08-09,9,8,4,Friday,August
August 10,2024,88,72,0.0,0.0,2024-08-10,10,8,5,Saturday,August
August 11,2024,82,69,0.0,0.0,2024-08-11,11,8,6,Sunday,August
August 12,2024,83,66,0.0,0.0,2024-08-12,12,8,0,Monday,August
August 13,2024,83,63,0.0,0.0,2024-08-13,13,8,1,Tuesday,August
August 14,2024,87,67,0.0,0.0,2024-08-14,14,8,2,Wednesday,August
August 15,2024,88,68,0.0,0.0,2024-08-15,15,8,3,Thursday,August
August 16,2024,88,70,0.0,0.0,2024-08-16,16,8,4,Friday,August
August 17,2024,79,71,0.6,0.0,2024-08-17,17,8,5,Saturday,August
August 18,2024,86,71,0.78,0.0,2024-08-18,18,8,6,Sunday,August
August 19,2024,86,68,0.0,0.0,2024-08-19,19,8,0,Monday,August
August 20,2024,73,61,0.0,0.0,2024-08-20,20,8,1,Tuesday,August
August 21,2024,75,57,0.0,0.0,2024-08-21,21,8,2,Wednesday,August
August 22,2024,78,59,0.0,0.0,2024-08-22,22,8,3,Thursday,August
August 23,2024,82,61,0.0,0.0,2024-08-23,23,8,4,Friday,August
August 24,2024,83,63,0.0,0.0,2024-08-24,24,8,5,Saturday,August
August 25,2024,86,65,0.0,0.0,2024-08-25,25,8,6,Sunday,August
August 26,2024,89,68,0.0,0.0,2024-08-26,26,8,0,Monday,August
August 27,2024,90,68,0.0,0.0,2024-08-27,27,8,1,Tuesday,August
August 28,2024,96,73,0.0,0.0,2024-08-28,28,8,2,Wednesday,August
August 29,2024,86,70,0.0,0.0,2024-08-29,29,8,3,Thursday,August
August 30,2024,77,67,0.0,0.0,2024-08-30,30,8,4,Friday,August
August 31,2024,83,69,0.0,0.0,2024-08-31,31,8,5,Saturday,August
September 1,2024,86,73,0.0,0.0,2024-09-01,1,9,6,Sunday,September
September 2,2024,80,64,0.01,0.0,2024-09-02,2,9,0,Monday,September
September 3,2024,76,57,0.0,0.0,2024-09-03,3,9,1,Tuesday,September
September 4,2024,80,57,0.0,0.0,2024-09-04,4,9,2,Wednesday,September
September 5,2024,81,57,0.0,0.0,2024-09-05,5,9,3,Thursday,September
September 6,2024,77,62,0.0,0.0,2024-09-06,6,9,4,Friday,September
September 7,2024,79,61,0.35,0.0,2024-09-07,7,9,5,Saturday,September
September 8,2024,72,55,0.0,0.0,2024-09-08,8,9,6,Sunday,September
September 9,2024,78,54,0.0,0.0,2024-09-09,9,9,0,Monday,September
September 10,2024,81,60,0.0,0.0,2024-09-10,10,9,1,Tuesday,September
September 11,2024,84,60,0.0,0.0,2024-09-11,11,9,2,Wednesday,September
September 12,2024,83,62,0.0,0.0,2024-09-12,12,9,3,Thursday,September
September 13,2024,85,64,0.0,0.0,2024-09-13,13,9,4,Friday,September
September 14,2024,87,62,0.0,0.0,2024-09-14,14,9,5,Saturday,September
September 15,2024,84,61,0.0,0.0,2024-09-15,15,9,6,Sunday,September
September 16,2024,77,61,0.0,0.0,2024-09-16,16,9,0,Monday,September
